frame,time_sec,status,seizure_signal,seizure_source,current_risk,cj_prob,cj_age_sec,alert_latched
128,4.27093,INITIALISING,0,INITIALISING,0,,,0
129,4.3043,INITIALISING,0,INITIALISING,0,,,0
130,4.33767,INITIALISING,0,INITIALISING,0,,,0
131,4.37103,INITIALISING,0,INITIALISING,0,,,0
132,4.4044,INITIALISING,0,INITIALISING,0,,,0
133,4.43777,INITIALISING,0,INITIALISING,0,,,0
134,4.47113,INITIALISING,0,INITIALISING,0,,,0
135,4.5045,INITIALISING,0,INITIALISING,0,,,0
136,4.53787,INITIALISING,0,INITIALISING,0,,,0
137,4.57123,INITIALISING,0,INITIALISING,0,,,0
138,4.6046,INITIALISING,0,INITIALISING,0,,,0
139,4.63797,INITIALISING,0,INITIALISING,0,,,0
140,4.67133,INITIALISING,0,INITIALISING,0,,,0
141,4.7047,INITIALISING,0,INITIALISING,0,,,0
142,4.73807,INITIALISING,0,INITIALISING,0,,,0
143,4.77143,INITIALISING,0,INITIALISING,0,,,0
144,4.8048,INITIALISING,0,INITIALISING,0,,,0
145,4.83817,INITIALISING,0,INITIALISING,0,,,0
146,4.87153,INITIALISING,0,INITIALISING,0,,,0
147,4.9049,INITIALISING,0,INITIALISING,0,,,0
148,4.93827,INITIALISING,0,INITIALISING,0,,,0
149,4.97163,INITIALISING,0,INITIALISING,0,,,0
150,5.005,INITIALISING,0,INITIALISING,0.719665,,,0
151,5.03837,INITIALISING,0,INITIALISING,0.719665,,,0
152,5.07173,INITIALISING,0,INITIALISING,0.719665,,,0
153,5.1051,INITIALISING,0,INITIALISING,0.719665,,,0
154,5.13847,INITIALISING,0,INITIALISING,0.719665,,,0
155,5.17183,INITIALISING,0,INITIALISING,0.719665,,,0
156,5.2052,INITIALISING,0,INITIALISING,0.719665,,,0
157,5.23857,INITIALISING,0,INITIALISING,0.719665,,,0
158,5.27193,INITIALISING,0,INITIALISING,0.719665,,,0
159,5.3053,INITIALISING,0,INITIALISING,0.719665,,,0
160,5.33867,INITIALISING,0,INITIALISING,0.719665,,,0
161,5.37203,INITIALISING,0,INITIALISING,0.719665,,,0
162,5.4054,INITIALISING,0,INITIALISING,0.719665,,,0
163,5.43877,INITIALISING,0,INITIALISING,0.719665,,,0
164,5.47213,INITIALISING,0,INITIALISING,0.719665,,,0
165,5.5055,INITIALISING,0,INITIALISING,0.583206,,,0
166,5.53887,INITIALISING,0,INITIALISING,0.583206,,,0
167,5.57223,INITIALISING,0,INITIALISING,0.583206,,,0
168,5.6056,INITIALISING,0,INITIALISING,0.583206,,,0
169,5.63897,INITIALISING,0,INITIALISING,0.583206,,,0
170,5.67233,INITIALISING,0,INITIALISING,0.583206,,,0
171,5.7057,INITIALISING,0,INITIALISING,0.583206,,,0
172,5.73907,INITIALISING,0,INITIALISING,0.583206,,,0
173,5.77243,INITIALISING,0,INITIALISING,0.583206,,,0
174,5.8058,INITIALISING,0,INITIALISING,0.583206,,,0
175,5.83917,INITIALISING,0,INITIALISING,0.583206,,,0
176,5.87253,INITIALISING,0,INITIALISING,0.583206,,,0
177,5.9059,INITIALISING,0,INITIALISING,0.583206,,,0
178,5.93927,INITIALISING,0,INITIALISING,0.583206,,,0
179,5.97263,INITIALISING,0,INITIALISING,0.583206,,,0
180,6.006,SEIZURE,0.665681,CJ,0.721573,0.665681,1.001000,1
181,6.03937,SEIZURE,0.665681,CJ,0.721573,0.665681,1.034367,1
182,6.07273,SEIZURE,0.665681,CJ,0.721573,0.665681,1.067733,1
183,6.1061,SEIZURE,0.665681,CJ,0.721573,0.665681,1.101100,1
184,6.13947,SEIZURE,0.665681,CJ,0.721573,0.665681,1.134467,1
185,6.17283,SEIZURE,0.665681,CJ,0.721573,0.665681,1.167833,1
186,6.2062,SEIZURE,0.665681,CJ,0.721573,0.665681,1.201200,1
187,6.23957,SEIZURE,0.665681,CJ,0.721573,0.665681,1.234567,1
188,6.27293,SEIZURE,0.665681,CJ,0.721573,0.665681,1.267933,1
189,6.3063,SEIZURE,0.665681,CJ,0.721573,0.665681,1.301300,1
190,6.33967,SEIZURE,0.665681,CJ,0.721573,0.665681,1.334667,1
191,6.37303,SEIZURE,0.665681,CJ,0.721573,0.665681,1.368033,1
192,6.4064,SEIZURE,0.665681,CJ,0.721573,0.665681,1.401400,1
193,6.43977,SEIZURE,0.665681,CJ,0.721573,0.665681,1.434767,1
194,6.47313,SEIZURE,0.665681,CJ,0.721573,0.665681,1.468133,1
195,6.5065,SEIZURE,0.665681,CJ,0.56383,0.665681,1.501500,1
196,6.53987,SEIZURE,0.665681,CJ,0.56383,0.665681,1.534867,1
197,6.57323,SEIZURE,0.665681,CJ,0.56383,0.665681,1.568233,1
198,6.6066,SEIZURE,0.665681,CJ,0.56383,0.665681,1.601600,1
199,6.63997,SEIZURE,0.665681,CJ,0.56383,0.665681,1.634967,1
200,6.67333,SEIZURE,0.665681,CJ,0.56383,0.665681,1.668333,1
201,6.7067,SEIZURE,0.665681,CJ,0.56383,0.665681,1.701700,1
202,6.74007,SEIZURE,0.665681,CJ,0.56383,0.665681,1.735067,1
203,6.77343,SEIZURE,0.665681,CJ,0.56383,0.665681,1.768433,1
204,6.8068,SEIZURE,0.665681,CJ,0.56383,0.665681,1.801800,1
205,6.84017,SEIZURE,0.665681,CJ,0.56383,0.665681,1.835167,1
206,6.87353,SEIZURE,0.665681,CJ,0.56383,0.665681,1.868533,1
207,6.9069,SEIZURE,0.665681,CJ,0.56383,0.665681,1.901900,1
208,6.94027,SEIZURE,0.665681,CJ,0.56383,0.665681,1.935267,1
209,6.97363,SEIZURE,0.665681,CJ,0.56383,0.665681,1.968633,1
210,7.007,SEIZURE,0.665681,CJ,0.706832,0.665681,2.002000,1
211,7.04037,SEIZURE,0.665681,CJ,0.706832,0.665681,2.035367,1
212,7.07373,SEIZURE,0.665681,CJ,0.706832,0.665681,2.068733,1
213,7.1071,SEIZURE,0.665681,CJ,0.706832,0.665681,2.102100,1
214,7.14047,SEIZURE,0.665681,CJ,0.706832,0.665681,2.135467,1
215,7.17383,SEIZURE,0.665681,CJ,0.706832,0.665681,2.168833,1
216,7.2072,SEIZURE,0.665681,CJ,0.706832,0.665681,2.202200,1
217,7.24057,SEIZURE,0.665681,CJ,0.706832,0.665681,2.235567,1
218,7.27393,SEIZURE,0.665681,CJ,0.706832,0.665681,2.268933,1
219,7.3073,SEIZURE,0.665681,CJ,0.706832,0.665681,2.302300,1
220,7.34067,SEIZURE,0.665681,CJ,0.706832,0.665681,2.335667,1
221,7.37403,SEIZURE,0.665681,CJ,0.706832,0.665681,2.369033,1
222,7.4074,SEIZURE,0.665681,CJ,0.706832,0.665681,2.402400,1
223,7.44077,SEIZURE,0.665681,CJ,0.706832,0.665681,2.435767,1
224,7.47413,SEIZURE,0.665681,CJ,0.706832,0.665681,2.469133,1
225,7.5075,SEIZURE,0.665681,CJ,0.712118,0.665681,2.502500,1
226,7.54087,SEIZURE,0.665681,CJ,0.712118,0.665681,2.535867,1
227,7.57423,SEIZURE,0.665681,CJ,0.712118,0.665681,2.569233,1
228,7.6076,SEIZURE,0.665681,CJ,0.712118,0.665681,2.602600,1
229,7.64097,SEIZURE,0.665681,CJ,0.712118,0.665681,2.635967,1
230,7.67433,SEIZURE,0.665681,CJ,0.712118,0.665681,2.669333,1
231,7.7077,SEIZURE,0.665681,CJ,0.712118,0.665681,2.702700,1
232,7.74107,SEIZURE,0.665681,CJ,0.712118,0.665681,2.736067,1
233,7.77443,SEIZURE,0.665681,CJ,0.712118,0.665681,2.769433,1
234,7.8078,SEIZURE,0.665681,CJ,0.712118,0.665681,2.802800,1
235,7.84117,SEIZURE,0.665681,CJ,0.712118,0.665681,2.836167,1
236,7.87453,SEIZURE,0.665681,CJ,0.712118,0.665681,2.869533,1
237,7.9079,SEIZURE,0.665681,CJ,0.712118,0.665681,2.902900,1
238,7.94127,SEIZURE,0.665681,CJ,0.712118,0.665681,2.936267,1
239,7.97463,SEIZURE,0.665681,CJ,0.712118,0.665681,2.969633,1
240,8.008,SEIZURE,0.665681,CJ,0.701832,0.665681,3.003000,1
241,8.04137,SEIZURE,0.665681,CJ,0.701832,0.665681,3.036367,1
242,8.07473,SEIZURE,0.665681,CJ,0.701832,0.665681,3.069733,1
243,8.1081,SEIZURE,0.665681,CJ,0.701832,0.665681,3.103100,1
244,8.14147,SEIZURE,0.665681,CJ,0.701832,0.665681,3.136467,1
245,8.17483,SEIZURE,0.665681,CJ,0.701832,0.665681,3.169833,1
246,8.2082,SEIZURE,0.665681,CJ,0.701832,0.665681,3.203200,1
247,8.24157,SEIZURE,0.665681,CJ,0.701832,0.665681,3.236567,1
248,8.27493,SEIZURE,0.665681,CJ,0.701832,0.665681,3.269933,1
249,8.3083,SEIZURE,0.665681,CJ,0.701832,0.665681,3.303300,1
250,8.34167,SEIZURE,0.665681,CJ,0.701832,0.665681,3.336667,1
251,8.37503,SEIZURE,0.665681,CJ,0.701832,0.665681,3.370033,1
252,8.4084,SEIZURE,0.665681,CJ,0.701832,0.665681,3.403400,1
253,8.44177,SEIZURE,0.665681,CJ,0.701832,0.665681,3.436767,1
254,8.47513,SEIZURE,0.665681,CJ,0.701832,0.665681,3.470133,1
255,8.5085,SEIZURE,0.665681,CJ,0.719091,0.665681,3.503500,1
256,8.54187,SEIZURE,0.665681,CJ,0.719091,0.665681,3.536867,1
257,8.57523,SEIZURE,0.665681,CJ,0.719091,0.665681,3.570233,1
258,8.6086,SEIZURE,0.665681,CJ,0.719091,0.665681,3.603600,1
259,8.64197,SEIZURE,0.665681,CJ,0.719091,0.665681,3.636967,1
260,8.67533,SEIZURE,0.665681,CJ,0.719091,0.665681,3.670333,1
261,8.7087,SEIZURE,0.665681,CJ,0.719091,0.665681,3.703700,1
262,8.74207,SEIZURE,0.665681,CJ,0.719091,0.665681,3.737067,1
263,8.77543,SEIZURE,0.665681,CJ,0.719091,0.665681,3.770433,1
264,8.8088,SEIZURE,0.665681,CJ,0.719091,0.665681,3.803800,1
265,8.84217,SEIZURE,0.665681,CJ,0.719091,0.665681,3.837167,1
266,8.87553,SEIZURE,0.665681,CJ,0.719091,0.665681,3.870533,1
267,8.9089,SEIZURE,0.665681,CJ,0.719091,0.665681,3.903900,1
268,8.94227,SEIZURE,0.665681,CJ,0.719091,0.665681,3.937267,1
269,8.97563,SEIZURE,0.665681,CJ,0.719091,0.665681,3.970633,1
270,9.009,SEIZURE,0.665681,CJ,0.72021,0.665681,4.004000,1
271,9.04237,SEIZURE,0.665681,CJ,0.72021,0.665681,4.037367,1
272,9.07573,SEIZURE,0.665681,CJ,0.72021,0.665681,4.070733,1
273,9.1091,SEIZURE,0.665681,CJ,0.72021,0.665681,4.104100,1
274,9.14247,SEIZURE,0.665681,CJ,0.72021,0.665681,4.137467,1
275,9.17583,SEIZURE,0.665681,CJ,0.72021,0.665681,4.170833,1
276,9.2092,SEIZURE,0.665681,CJ,0.72021,0.665681,4.204200,1
277,9.24257,SEIZURE,0.665681,CJ,0.72021,0.665681,4.237567,1
278,9.27593,SEIZURE,0.665681,CJ,0.72021,0.665681,4.270933,1
279,9.3093,SEIZURE,0.665681,CJ,0.72021,0.665681,4.304300,1
280,9.34267,SEIZURE,0.665681,CJ,0.72021,0.665681,4.337667,1
281,9.37603,SEIZURE,0.665681,CJ,0.72021,0.665681,4.371033,1
282,9.4094,SEIZURE,0.665681,CJ,0.72021,0.665681,4.404400,1
283,9.44277,SEIZURE,0.665681,CJ,0.72021,0.665681,4.437767,1
284,9.47613,SEIZURE,0.665681,CJ,0.72021,0.665681,4.471133,1
285,9.5095,SEIZURE,0.665681,CJ,0.706562,0.665681,4.504500,1
286,9.54287,SEIZURE,0.665681,CJ,0.706562,0.665681,4.537867,1
287,9.57623,SEIZURE,0.665681,CJ,0.706562,0.665681,4.571233,1
288,9.6096,SEIZURE,0.665681,CJ,0.706562,0.665681,4.604600,1
289,9.64297,SEIZURE,0.665681,CJ,0.706562,0.665681,4.637967,1
290,9.67633,SEIZURE,0.665681,CJ,0.706562,0.665681,4.671333,1
291,9.7097,SEIZURE,0.665681,CJ,0.706562,0.665681,4.704700,1
292,9.74307,SEIZURE,0.665681,CJ,0.706562,0.665681,4.738067,1
293,9.77643,SEIZURE,0.665681,CJ,0.706562,0.665681,4.771433,1
294,9.8098,SEIZURE,0.665681,CJ,0.706562,0.665681,4.804800,1
295,9.84317,SEIZURE,0.665681,CJ,0.706562,0.665681,4.838167,1
296,9.87653,SEIZURE,0.665681,CJ,0.706562,0.665681,4.871533,1
297,9.9099,SEIZURE,0.665681,CJ,0.706562,0.665681,4.904900,1
298,9.94327,SEIZURE,0.665681,CJ,0.706562,0.665681,4.938267,1
299,9.97663,SEIZURE,0.665681,CJ,0.706562,0.665681,4.971633,1
300,10.01,SEIZURE,0.861697,CJ,0.714224,0.861697,0.000000,1
301,10.0434,SEIZURE,0.861697,CJ,0.714224,0.861697,0.033367,1
302,10.0767,SEIZURE,0.861697,CJ,0.714224,0.861697,0.066733,1
303,10.1101,SEIZURE,0.861697,CJ,0.714224,0.861697,0.100100,1
304,10.1435,SEIZURE,0.861697,CJ,0.714224,0.861697,0.133467,1
305,10.1768,SEIZURE,0.861697,CJ,0.714224,0.861697,0.166833,1
306,10.2102,SEIZURE,0.861697,CJ,0.714224,0.861697,0.200200,1
307,10.2436,SEIZURE,0.861697,CJ,0.714224,0.861697,0.233567,1
308,10.2769,SEIZURE,0.861697,CJ,0.714224,0.861697,0.266933,1
309,10.3103,SEIZURE,0.861697,CJ,0.714224,0.861697,0.300300,1
310,10.3437,SEIZURE,0.861697,CJ,0.714224,0.861697,0.333667,1
311,10.377,SEIZURE,0.861697,CJ,0.714224,0.861697,0.367033,1
312,10.4104,SEIZURE,0.861697,CJ,0.714224,0.861697,0.400400,1
313,10.4438,SEIZURE,0.861697,CJ,0.714224,0.861697,0.433767,1
314,10.4771,SEIZURE,0.861697,CJ,0.714224,0.861697,0.467133,1
315,10.5105,SEIZURE,0.861697,CJ,0.703358,0.861697,0.500500,1
316,10.5439,SEIZURE,0.861697,CJ,0.703358,0.861697,0.533867,1
317,10.5772,SEIZURE,0.861697,CJ,0.703358,0.861697,0.567233,1
318,10.6106,SEIZURE,0.861697,CJ,0.703358,0.861697,0.600600,1
319,10.644,SEIZURE,0.861697,CJ,0.703358,0.861697,0.633967,1
320,10.6773,SEIZURE,0.861697,CJ,0.703358,0.861697,0.667333,1
321,10.7107,SEIZURE,0.861697,CJ,0.703358,0.861697,0.700700,1
322,10.7441,SEIZURE,0.861697,CJ,0.703358,0.861697,0.734067,1
323,10.7774,SEIZURE,0.861697,CJ,0.703358,0.861697,0.767433,1
324,10.8108,SEIZURE,0.861697,CJ,0.703358,0.861697,0.800800,1
325,10.8442,SEIZURE,0.861697,CJ,0.703358,0.861697,0.834167,1
326,10.8775,SEIZURE,0.861697,CJ,0.703358,0.861697,0.867533,1
327,10.9109,SEIZURE,0.861697,CJ,0.703358,0.861697,0.900900,1
328,10.9443,SEIZURE,0.861697,CJ,0.703358,0.861697,0.934267,1
329,10.9776,SEIZURE,0.861697,CJ,0.703358,0.861697,0.967633,1
330,11.011,SEIZURE,0.861697,CJ,0.701131,0.861697,1.001000,1
331,11.0444,SEIZURE,0.861697,CJ,0.701131,0.861697,1.034367,1
332,11.0777,SEIZURE,0.861697,CJ,0.701131,0.861697,1.067733,1
333,11.1111,SEIZURE,0.861697,CJ,0.701131,0.861697,1.101100,1
334,11.1445,SEIZURE,0.861697,CJ,0.701131,0.861697,1.134467,1
335,11.1778,SEIZURE,0.861697,CJ,0.701131,0.861697,1.167833,1
336,11.2112,SEIZURE,0.861697,CJ,0.701131,0.861697,1.201200,1
337,11.2446,SEIZURE,0.861697,CJ,0.701131,0.861697,1.234567,1
338,11.2779,SEIZURE,0.861697,CJ,0.701131,0.861697,1.267933,1
339,11.3113,SEIZURE,0.861697,CJ,0.701131,0.861697,1.301300,1
340,11.3447,SEIZURE,0.861697,CJ,0.701131,0.861697,1.334667,1
341,11.378,SEIZURE,0.861697,CJ,0.701131,0.861697,1.368033,1
342,11.4114,SEIZURE,0.861697,CJ,0.701131,0.861697,1.401400,1
343,11.4448,SEIZURE,0.861697,CJ,0.701131,0.861697,1.434767,1
344,11.4781,SEIZURE,0.861697,CJ,0.701131,0.861697,1.468133,1
345,11.5115,SEIZURE,0.861697,CJ,0.707302,0.861697,1.501500,1
346,11.5449,SEIZURE,0.861697,CJ,0.707302,0.861697,1.534867,1
347,11.5782,SEIZURE,0.861697,CJ,0.707302,0.861697,1.568233,1
348,11.6116,SEIZURE,0.861697,CJ,0.707302,0.861697,1.601600,1
349,11.645,SEIZURE,0.861697,CJ,0.707302,0.861697,1.634967,1
350,11.6783,SEIZURE,0.861697,CJ,0.707302,0.861697,1.668333,1
351,11.7117,SEIZURE,0.861697,CJ,0.707302,0.861697,1.701700,1
352,11.7451,SEIZURE,0.861697,CJ,0.707302,0.861697,1.735067,1
353,11.7784,SEIZURE,0.861697,CJ,0.707302,0.861697,1.768433,1
354,11.8118,SEIZURE,0.861697,CJ,0.707302,0.861697,1.801800,1
355,11.8452,SEIZURE,0.861697,CJ,0.707302,0.861697,1.835167,1
356,11.8785,SEIZURE,0.861697,CJ,0.707302,0.861697,1.868533,1
357,11.9119,SEIZURE,0.861697,CJ,0.707302,0.861697,1.901900,1
358,11.9453,SEIZURE,0.861697,CJ,0.707302,0.861697,1.935267,1
359,11.9786,SEIZURE,0.861697,CJ,0.707302,0.861697,1.968633,1
360,12.012,SEIZURE,0.861697,CJ,0.575643,0.861697,2.002000,1
361,12.0454,SEIZURE,0.861697,CJ,0.575643,0.861697,2.035367,1
362,12.0787,SEIZURE,0.861697,CJ,0.575643,0.861697,2.068733,1
363,12.1121,SEIZURE,0.861697,CJ,0.575643,0.861697,2.102100,1
364,12.1455,SEIZURE,0.861697,CJ,0.575643,0.861697,2.135467,1
365,12.1788,SEIZURE,0.861697,CJ,0.575643,0.861697,2.168833,1
366,12.2122,SEIZURE,0.861697,CJ,0.575643,0.861697,2.202200,1
367,12.2456,SEIZURE,0.861697,CJ,0.575643,0.861697,2.235567,1
368,12.2789,SEIZURE,0.861697,CJ,0.575643,0.861697,2.268933,1
369,12.3123,SEIZURE,0.861697,CJ,0.575643,0.861697,2.302300,1
370,12.3457,SEIZURE,0.861697,CJ,0.575643,0.861697,2.335667,1
371,12.379,SEIZURE,0.861697,CJ,0.575643,0.861697,2.369033,1
372,12.4124,SEIZURE,0.861697,CJ,0.575643,0.861697,2.402400,1
373,12.4458,SEIZURE,0.861697,CJ,0.575643,0.861697,2.435767,1
374,12.4791,SEIZURE,0.861697,CJ,0.575643,0.861697,2.469133,1
375,12.5125,SEIZURE,0.861697,CJ,0.585006,0.861697,2.502500,1
376,12.5459,SEIZURE,0.861697,CJ,0.585006,0.861697,2.535867,1
377,12.5792,SEIZURE,0.861697,CJ,0.585006,0.861697,2.569233,1
378,12.6126,SEIZURE,0.861697,CJ,0.585006,0.861697,2.602600,1
379,12.646,SEIZURE,0.861697,CJ,0.585006,0.861697,2.635967,1
380,12.6793,SEIZURE,0.861697,CJ,0.585006,0.861697,2.669333,1
381,12.7127,SEIZURE,0.861697,CJ,0.585006,0.861697,2.702700,1
382,12.7461,SEIZURE,0.861697,CJ,0.585006,0.861697,2.736067,1
383,12.7794,SEIZURE,0.861697,CJ,0.585006,0.861697,2.769433,1
384,12.8128,SEIZURE,0.861697,CJ,0.585006,0.861697,2.802800,1
385,12.8462,SEIZURE,0.861697,CJ,0.585006,0.861697,2.836167,1
386,12.8795,SEIZURE,0.861697,CJ,0.585006,0.861697,2.869533,1
387,12.9129,SEIZURE,0.861697,CJ,0.585006,0.861697,2.902900,1
388,12.9463,SEIZURE,0.861697,CJ,0.585006,0.861697,2.936267,1
389,12.9796,SEIZURE,0.861697,CJ,0.585006,0.861697,2.969633,1
390,13.013,SEIZURE,0.861697,CJ,0.62553,0.861697,3.003000,1
391,13.0464,SEIZURE,0.861697,CJ,0.62553,0.861697,3.036367,1
392,13.0797,SEIZURE,0.861697,CJ,0.62553,0.861697,3.069733,1
393,13.1131,SEIZURE,0.861697,CJ,0.62553,0.861697,3.103100,1
394,13.1465,SEIZURE,0.861697,CJ,0.62553,0.861697,3.136467,1
395,13.1798,SEIZURE,0.861697,CJ,0.62553,0.861697,3.169833,1
